participant.label,survey.1.player.package_UBI,survey.1.player.package_penalty,survey.1.player.package_weight_loss,survey.1.player.first_topic,survey.1.player.second_topic,survey.1.player.third_topic,survey.1.player.message_order_UBI,survey.1.player.message_order_penalty,survey.1.player.message_order_weight_loss,survey.1.player.UBI_statement_formulation,survey.1.player.penalty_statement_formulation,survey.1.player.weight_loss_statement_formulation,survey.1.player.big1,survey.1.player.big2,survey.1.player.big3,survey.1.player.big4,survey.1.player.big5,survey.1.player.big6,survey.1.player.big7,survey.1.player.big8,survey.1.player.big9,survey.1.player.big10,survey.1.player.age,survey.1.player.gender,survey.1.player.ethnicity,survey.1.player.country_of_birth,survey.1.player.country_of_residency,survey.1.player.student_status,survey.1.player.employment_status,survey.1.player.occupation_field,survey.1.player.highest_qualification,survey.1.player.init_belief_UBI,survey.1.player.init_belief_penalty,survey.1.player.init_belief_weight_loss,survey.1.player.familiarity_UBI,survey.1.player.familiarity_penalty,survey.1.player.familiarity_weight_loss
P0362,package3,package3,package3,weight_loss,UBI,penalty,4,5,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,2,0,1,0,1,-2,2,1,1,27,1,0,DE,GB,3,0,Finance,5,-1,2,1,-1,1,-1
P0327,package1,package1,package1,UBI,penalty,weight_loss,1,2,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-1,1,2,1,-1,1,1,2,37,0,2,GB,GB,3,0,Finance,4,1,0,-1,-2,0,0
P0030,package1,package1,package2,UBI,weight_loss,penalty,3,3,4,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,-2,1,-2,1,-2,2,0,2,57,1,0,GB,GB,3,2,Online Seller and Freelancer,4,-1,-2,0,0,2,0
P0297,package1,package1,package3,weight_loss,penalty,UBI,4,5,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,1,1,1,-2,-1,1,1,1,52,0,1,TW,GB,3,3,homemaker,5,-1,1,1,-1,0,-1
P0406,package1,package2,package1,weight_loss,UBI,penalty,3,1,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-2,2,1,-1,-1,2,0,-1,47,1,0,GB,GB,3,0,Technical Lead in Healthcare (NHS),4,-1,2,1,0,2,0
P0404,package1,package2,package2,weight_loss,UBI,penalty,0,3,2,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,1,2,1,1,-2,0,-2,1,81,1,0,GB,GB,3,4,Teaching,5,-2,-1,1,0,1,-1
P0104,package1,package2,package3,UBI,weight_loss,penalty,0,2,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-1,-2,2,1,-1,0,2,-1,-1,32,1,1,GB,GB,3,0,Finance,4,0,-1,1,2,2,2
P0278,package1,package3,package1,UBI,weight_loss,penalty,4,0,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-2,-2,-1,-1,1,1,2,1,1,45,1,1,GB,GB,3,0,Software Developer,4,1,2,-1,0,2,0
P0054,package1,package3,package2,UBI,penalty,weight_loss,3,2,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,1,-1,-1,1,-2,-2,1,1,-1,68,0,0,GB,GB,3,1,Customer service representative,3,0,-1,-2,-2,2,2
P0374,package1,package3,package3,UBI,weight_loss,penalty,0,3,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-1,-2,-2,2,-1,2,2,1,-1,35,1,0,GB,GB,3,0,Security Systems,4,1,-1,2,0,2,2
P0428,package2,package1,package1,penalty,UBI,weight_loss,5,1,4,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,1,-1,-1,-1,1,0,1,43,1,1,GB,GB,2,0,Administration,4,-1,1,1,0,2,0
P0060,package2,package1,package2,penalty,weight_loss,UBI,3,3,0,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,1,2,1,-1,1,-1,2,1,1,47,1,1,GB,GB,3,0,IT,4,-1,1,-2,-1,2,0
P0062,package2,package1,package3,weight_loss,UBI,penalty,1,5,2,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,2,-2,1,-2,-2,-1,2,-1,2,56,1,0,GB,GB,3,2,Warehousing Management,4,-2,1,1,-2,2,2
P0066,package2,package2,package1,weight_loss,UBI,penalty,4,0,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,1,-1,-1,-2,-2,-1,2,1,2,57,1,0,GB,GB,3,0,it ,4,-2,-2,2,2,2,2
P0033,package2,package2,package2,UBI,weight_loss,penalty,2,3,2,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-2,2,-1,1,-2,2,-2,2,57,0,2,GB,GB,3,0,administration,3,-1,0,-2,1,1,1
P0419,package2,package2,package3,weight_loss,UBI,penalty,5,2,3,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,-2,2,-2,-1,0,2,-2,2,79,1,0,GB,GB,3,4,Education (Teacher),4,-2,-1,-2,0,2,0
P0417,package2,package3,package1,penalty,weight_loss,UBI,5,1,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-1,1,-2,1,-1,2,-1,2,58,1,0,GB,GB,3,0,arts,4,-2,0,-2,0,2,0
P0249,package2,package3,package2,weight_loss,UBI,penalty,1,5,1,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,1,-2,2,1,2,-2,2,1,-1,45,0,0,GB,GB,3,0,Local Government,3,-2,-2,-2,2,1,1
P0101,package2,package3,package3,weight_loss,UBI,penalty,2,2,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,0,-2,0,-2,1,-2,2,1,1,47,1,0,GB,GB,3,3,Unemployed,2,-2,-2,2,-1,1,1
P0233,package3,package1,package1,UBI,penalty,weight_loss,5,2,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,2,-1,2,-2,-2,1,2,1,2,66,0,0,GB,GB,3,4,sales assistant,3,-2,0,-1,0,1,0
P0155,package3,package1,package2,penalty,weight_loss,UBI,3,2,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,0,-1,-2,1,1,1,1,2,-1,1,65,1,0,GB,GB,3,4,IT Manager,4,-1,-1,1,2,2,-1
P0317,package3,package1,package3,penalty,weight_loss,UBI,0,4,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-1,-2,1,-2,-1,1,2,-1,1,61,1,0,GB,GB,3,0,Project manager,4,1,1,-1,-1,-1,-1
P0032,package3,package2,package2,UBI,penalty,weight_loss,4,4,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,-1,-1,1,1,2,1,1,32,1,0,GB,GB,3,0,Environmental,4,2,-1,-2,0,2,-1
P0158,package3,package2,package3,penalty,weight_loss,UBI,5,5,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,1,0,0,-2,1,1,2,0,0,40,0,0,GB,GB,3,3,Arts administration,5,2,2,1,2,2,2
P0102,package3,package3,package1,weight_loss,UBI,penalty,1,1,0,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,-2,-2,-2,2,-2,1,1,2,-2,57,1,2,GB,GB,3,0,Customer Services,4,-1,-1,2,0,2,0
P0383,package3,package3,package2,UBI,penalty,weight_loss,1,1,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,0,1,0,1,1,1,0,1,-1,31,1,3,CL,GB,2,2,customer service,3,-1,2,1,0,2,-1
P0173,package3,package3,package3,UBI,weight_loss,penalty,0,1,2,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,1,0,-2,1,1,1,1,1,21,0,1,GB,GB,1,0,estate agent,3,-2,0,1,-2,-1,0
P0357,package1,package1,package1,penalty,UBI,weight_loss,5,0,4,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,-2,2,1,1,-1,2,-2,1,84,1,0,GB,GB,3,4,management,5,-2,-2,-1,1,2,0
P0277,package1,package1,package2,weight_loss,penalty,UBI,2,2,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,0,-1,1,-1,-1,-1,2,0,1,55,0,0,GB,GB,3,2,consultant,4,1,1,0,1,2,0
P0118,package1,package2,package1,UBI,weight_loss,penalty,4,2,4,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,1,-2,2,-1,2,2,1,1,64,0,0,GB,GB,3,4,Accountant,4,-2,0,-1,-1,1,0
P0047,package1,package2,package2,penalty,weight_loss,UBI,2,0,4,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,1,-2,1,-1,2,1,2,22,0,0,GB,GB,3,1,Hospitality,5,-1,2,-1,1,2,2
P0182,package1,package2,package3,UBI,penalty,weight_loss,3,1,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-1,2,-2,1,-1,1,-2,2,-1,1,57,0,0,GB,GB,3,2,Sales,3,-1,-1,2,-2,0,-1
P0053,package1,package3,package1,UBI,penalty,weight_loss,1,5,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,2,-2,0,-2,0,-2,2,0,2,62,1,4,GB,GB,3,2,creative,4,2,0,-1,-1,-2,-1
P0307,package1,package3,package2,weight_loss,penalty,UBI,3,5,2,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,1,1,0,-2,0,1,1,1,72,1,0,GB,GB,3,4,retired,3,0,-2,-2,1,2,-2
P0291,package1,package3,package3,UBI,penalty,weight_loss,5,4,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,1,1,1,2,-1,1,1,-1,-1,66,0,0,GB,GB,3,4,Childminding,2,1,0,1,-2,-1,1
P0223,package2,package1,package1,UBI,penalty,weight_loss,0,4,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,2,-2,1,0,1,-2,1,-1,2,29,1,2,GB,GB,3,0,Software Developer ,5,-2,2,0,2,2,0
P0036,package2,package1,package2,penalty,weight_loss,UBI,1,2,0,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,-1,1,0,0,0,-1,0,0,56,0,0,GB,GB,3,4,education,2,0,1,-1,0,0,1
P0340,package2,package1,package3,UBI,weight_loss,penalty,3,5,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,-2,-2,1,0,-2,-2,2,-2,1,43,0,0,GB,GB,2,0,director in a manufacturing company,4,2,1,0,1,2,0
P0192,package2,package2,package1,weight_loss,UBI,penalty,0,0,4,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,1,2,-2,-1,1,-1,-1,59,0,0,GB,GB,3,0,Business Operations,4,-1,1,-1,-2,1,-1
P0074,package2,package2,package2,UBI,penalty,weight_loss,0,1,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,-1,-1,0,-1,-2,-1,2,1,1,23,1,0,GB,GB,3,2,Gardener/freelance,2,0,0,-1,-1,-1,0
P0183,package2,package2,package3,weight_loss,UBI,penalty,5,1,2,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,-2,1,0,-1,-2,2,-2,0,57,1,0,GB,GB,3,0,Finance,4,-2,0,-1,-1,0,-1
P0305,package2,package3,package1,UBI,weight_loss,penalty,1,0,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,-1,-2,1,1,1,-1,1,-1,0,56,0,0,GB,GB,3,1,retail,2,-1,1,1,-1,-1,0
P0064,package2,package3,package2,UBI,penalty,weight_loss,5,1,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,0,2,-2,1,-2,-1,0,0,0,0,51,1,1,GB,GB,1,0,education,4,0,0,0,-1,-1,-1
P0016,package2,package3,package3,weight_loss,UBI,penalty,4,1,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-2,1,-1,-2,-1,2,1,1,1,1,45,0,0,GB,GB,3,0,government,5,2,0,-1,1,1,1
P0138,package3,package1,package2,penalty,weight_loss,UBI,4,3,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,0,1,-2,2,0,0,-2,2,-2,2,32,0,2,NG,GB,3,1,ADMINISTRATION,4,0,1,2,1,1,2
P0411,package3,package2,package1,UBI,weight_loss,penalty,4,4,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,-1,-1,-1,-1,1,1,1,60,0,0,GB,GB,3,2,Administration,2,-1,-1,0,0,0,0
P0034,package3,package2,package2,penalty,weight_loss,UBI,0,0,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,0,1,0,1,-2,-1,-2,1,0,2,66,0,0,GB,GB,3,4,Retired,3,2,0,-2,1,0,-1
P0148,package3,package2,package3,UBI,penalty,weight_loss,4,2,2,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,-2,1,-1,1,-1,1,0,1,-1,1,42,0,1,GB,GB,3,0,Business support,4,-1,-1,0,0,0,-1
P0041,package3,package3,package1,UBI,penalty,weight_loss,1,5,2,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,0,1,0,1,0,1,0,1,25,1,0,GB,GB,3,0,Data analysis,4,-1,1,0,-1,1,1
P0279,package3,package3,package3,UBI,penalty,weight_loss,2,2,2,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,-2,1,-1,-1,1,2,2,1,50,0,0,GB,GB,3,2,Business Assistant,4,-1,1,2,1,2,0
P0373,package1,package1,package1,UBI,penalty,weight_loss,5,4,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,1,-1,0,1,1,1,0,1,23,1,1,GB,GB,1,0,NA,4,0,1,1,1,2,0
P0015,package1,package1,package3,UBI,penalty,weight_loss,4,2,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,0,-1,-2,-1,-1,1,1,2,1,0,61,0,0,GB,GB,3,4,N/A,2,1,1,1,-1,-1,0
P0238,package1,package2,package1,penalty,weight_loss,UBI,2,4,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,2,-1,1,0,1,-2,1,-1,1,31,1,4,GB,GB,3,0,social care,4,1,2,1,0,2,0
P0271,package1,package2,package2,UBI,penalty,weight_loss,4,1,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,0,-1,-1,-1,-1,0,0,2,1,1,29,0,0,GB,GB,3,0,IT Manager,4,-2,0,1,0,2,1
P0006,package1,package2,package3,weight_loss,UBI,penalty,2,1,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,0,1,0,2,1,2,1,2,47,1,0,GB,GB,3,0,Public sector,4,-2,1,2,2,0,2
P0009,package1,package3,package1,weight_loss,UBI,penalty,4,3,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,-1,1,0,1,-1,1,2,-1,-1,64,1,0,GB,GB,3,0,maintenance engineer,2,0,0,-1,-1,2,-1
P0335,package1,package3,package3,penalty,UBI,weight_loss,2,4,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,1,0,1,1,1,1,-2,0,61,0,0,GB,GB,3,4,Former publisher,3,-1,1,-2,0,2,-1
P0257,package2,package1,package1,penalty,weight_loss,UBI,5,4,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,-2,1,0,-2,2,2,2,67,0,0,GB,GB,3,1,customer service,4,-2,1,0,-1,2,-1
P0108,package2,package1,package2,weight_loss,UBI,penalty,1,3,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-1,-2,1,0,1,1,2,1,19,1,0,GB,GB,3,1,Eye Iris photography,3,1,1,2,2,2,1
P0221,package2,package1,package3,UBI,weight_loss,penalty,5,4,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,0,1,1,2,2,0,-1,-1,-1,-2,50,1,0,GB,GB,3,2,IT,4,-2,-2,-1,0,2,0
P0254,package2,package2,package1,weight_loss,penalty,UBI,4,0,3,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,0,-1,1,-1,0,1,1,1,19,0,0,GB,GB,3,1,housekeeper,2,-1,-1,1,-1,0,0
P0020,package2,package2,package2,penalty,UBI,weight_loss,4,3,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,0,-1,1,-2,-1,0,2,1,2,61,0,0,GB,GB,3,1,health,4,2,2,0,-1,1,-1
P0361,package2,package2,package3,weight_loss,UBI,penalty,3,4,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,-1,1,-1,1,0,2,-1,2,21,1,4,GB,GB,3,3,currently looking for work,3,0,0,1,1,0,1
P0300,package2,package3,package1,UBI,penalty,weight_loss,0,5,4,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,1,-1,2,-1,1,1,2,-1,0,23,0,0,GB,GB,1,3,Hospitality,5,-2,2,2,0,2,0
P0061,package2,package3,package2,penalty,weight_loss,UBI,2,2,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,-2,1,-1,1,-1,2,-1,1,69,1,0,GB,GB,3,4,lawyer,4,1,1,2,2,2,2
P0259,package3,package1,package1,weight_loss,penalty,UBI,0,5,4,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,2,-1,-2,0,-1,-2,1,1,1,2,40,1,0,GB,GB,3,2,Editor,5,-1,1,0,1,1,1
P0304,package3,package1,package2,penalty,weight_loss,UBI,3,5,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-1,1,-2,1,1,1,1,0,33,0,0,GB,GB,3,0,IT Director ,4,2,2,1,1,0,0
P0084,package3,package1,package3,penalty,UBI,weight_loss,1,4,4,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,1,-2,1,-2,2,-1,1,-1,2,69,1,0,GB,GB,3,4,Safety ,4,-1,1,1,1,2,0
P0429,package3,package2,package1,penalty,UBI,weight_loss,4,3,3,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,1,1,-1,0,-1,2,1,2,20,1,0,GB,GB,1,3,Accounting,3,2,2,-1,2,2,2
P0180,package3,package2,package2,UBI,weight_loss,penalty,3,3,1,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,0,2,-1,1,-1,1,0,2,-1,1,20,1,0,GB,GB,1,1,retail,3,-1,1,1,1,2,1
P0198,package3,package2,package3,UBI,penalty,weight_loss,0,0,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,1,-1,0,-1,1,-1,2,1,2,23,1,0,GB,GB,3,0,finance,3,-2,1,-2,-1,2,-1
P0019,package3,package3,package1,UBI,weight_loss,penalty,1,2,4,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,2,-2,2,-2,2,-2,2,-2,2,32,0,0,GB,GB,3,0,entertainment,5,2,0,2,1,-1,2
P0037,package3,package3,package2,weight_loss,penalty,UBI,2,3,4,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,-1,-2,1,-1,1,1,1,-1,2,37,1,0,GB,GB,3,0,Insurance,3,2,2,2,-1,2,0
P0385,package3,package3,package3,penalty,weight_loss,UBI,3,4,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,-2,1,0,0,-1,1,0,-1,2,27,1,0,GB,GB,3,2,Business owner,2,-1,-2,-2,2,2,0
P0424,package1,package1,package1,penalty,UBI,weight_loss,5,4,2,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,0,2,-2,0,-2,2,0,2,2,2,59,0,0,MT,GB,3,2,Participant with Prolific.,3,-2,0,2,1,1,1
P0414,package1,package1,package2,UBI,weight_loss,penalty,3,1,0,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,-2,-2,0,-1,-2,1,2,0,56,1,0,GB,GB,3,3,retail,2,-1,0,2,-1,2,1
P0154,package1,package1,package3,UBI,weight_loss,penalty,5,5,0,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,-2,2,2,-1,-2,2,-1,1,65,1,0,GB,GB,3,4,Chef,3,2,1,-1,0,2,0
P0069,package1,package2,package1,penalty,weight_loss,UBI,0,1,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,2,-2,2,-1,2,-2,2,-2,1,41,0,0,GB,GB,3,0,Hospitality,4,-1,-1,-1,-1,2,1
P0371,package1,package2,package2,UBI,weight_loss,penalty,4,2,5,Everyone should receive Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,0,0,-1,1,-2,-1,1,2,2,25,0,0,GB,GB,3,0,administration,3,1,1,1,-2,-1,1
P0219,package1,package2,package3,weight_loss,penalty,UBI,3,3,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,-1,2,-1,2,-2,1,-1,0,1,2,55,0,0,GB,GB,3,2,marketing,3,2,2,1,2,1,1
P0161,package1,package3,package1,penalty,weight_loss,UBI,0,5,1,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,1,1,2,1,1,-1,-1,-1,2,43,1,0,GB,GB,3,0,Web Developer,3,-2,1,-1,1,2,0
P0251,package1,package3,package2,weight_loss,UBI,penalty,0,2,5,There should be no Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,2,-1,-1,1,2,-1,1,0,1,2,28,1,0,GB,GB,3,2,Software Developer,3,-1,-1,2,0,2,1
P0319,package1,package3,package3,weight_loss,UBI,penalty,5,4,1,Everyone should receive Universal Basic Income.,Penalty shootouts are a bad way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a bad way to lose weight.,1,2,-1,0,0,1,0,1,-1,0,22,0,2,NG,GB,3,1,nil,4,0,-1,1,-2,-2,-1
P0063,package2,package1,package1,penalty,UBI,weight_loss,4,1,5,There should be no Universal Basic Income.,Penalty shootouts are a good way to determine the winners of football matches.,Using weight loss drugs like Ozempic is a good way to lose weight.,1,2,1,1,2,-1,1,0,1,-1,57,0,0,GB,GB,3,4,Nurse,4,1,1,1,1,2,1
